<DATE>	<TIME>	<OPEN>	<HIGH>	<LOW>	<CLOSE>	<TICKVOL>	<VOL>	<SPREAD>
2025.06.01	20:00:00	1.34612	1.34734	1.34497	1.34682	2446	0	1
2025.06.02	00:00:00	1.34683	1.35054	1.34670	1.34825	7693	0	1
2025.06.02	04:00:00	1.34825	1.35573	1.34813	1.35482	10202	0	1
2025.06.02	08:00:00	1.35481	1.35552	1.35270	1.35358	12765	0	1
2025.06.02	12:00:00	1.35357	1.35596	1.35184	1.35474	17862	0	1
2025.06.02	16:00:00	1.35473	1.35485	1.35171	1.35463	10006	0	1
2025.06.02	20:00:00	1.35462	1.35591	1.35309	1.35571	3492	0	1
2025.06.03	00:00:00	1.35571	1.35575	1.35149	1.35180	8005	0	1
2025.06.03	04:00:00	1.35180	1.35374	1.35118	1.35194	9232	0	1
2025.06.03	08:00:00	1.35194	1.35263	1.34949	1.35034	10724	0	1
2025.06.03	12:00:00	1.35040	1.35334	1.34916	1.35198	16088	0	1
2025.06.03	16:00:00	1.35198	1.35292	1.35101	1.35155	8408	0	1
2025.06.03	20:00:00	1.35154	1.35315	1.35103	1.35305	3121	0	1
2025.06.04	00:00:00	1.35305	1.35443	1.35140	1.35164	7788	0	1
2025.06.04	04:00:00	1.35164	1.35411	1.35008	1.35284	10346	0	1
2025.06.04	08:00:00	1.35285	1.35454	1.35130	1.35135	10020	0	1
2025.06.04	12:00:00	1.35135	1.35798	1.35117	1.35678	17151	0	1
2025.06.04	16:00:00	1.35678	1.35738	1.35462	1.35462	8963	0	1
2025.06.04	20:00:00	1.35462	1.35594	1.35452	1.35507	3631	0	1
2025.06.05	00:00:00	1.35507	1.35655	1.35404	1.35445	8608	0	1
2025.06.05	04:00:00	1.35445	1.35742	1.35424	1.35604	8490	0	1
2025.06.05	08:00:00	1.35606	1.35847	1.35603	1.35705	10450	0	1
2025.06.05	12:00:00	1.35705	1.36162	1.35662	1.35820	22372	0	1
2025.06.05	16:00:00	1.35814	1.35894	1.35665	1.35737	12199	0	1
2025.06.05	20:00:00	1.35737	1.35808	1.35651	1.35788	3597	0	1
2025.06.06	00:00:00	1.35788	1.35844	1.35655	1.35716	7147	0	1
2025.06.06	04:00:00	1.35716	1.35767	1.35348	1.35457	8130	0	1
2025.06.06	08:00:00	1.35457	1.35548	1.35295	1.35513	9096	0	1
2025.06.06	12:00:00	1.35513	1.35637	1.35074	1.35307	21636	0	1
2025.06.06	16:00:00	1.35307	1.35355	1.35157	1.35317	9506	0	1
2025.06.06	20:00:00	1.35316	1.35322	1.35232	1.35253	666	0	1
2025.06.08	20:00:00	1.35228	1.35395	1.35210	1.35371	1519	0	1
2025.06.09	00:00:00	1.35371	1.35653	1.35277	1.35515	5329	0	1
2025.06.09	04:00:00	1.35515	1.35722	1.35485	1.35644	6196	0	1
2025.06.09	08:00:00	1.35644	1.35813	1.35549	1.35615	9411	0	1
2025.06.09	12:00:00	1.35615	1.35643	1.35244	1.35618	12803	0	1
2025.06.09	16:00:00	1.35620	1.35657	1.35515	1.35577	6962	0	1
2025.06.09	20:00:00	1.35577	1.35577	1.35407	1.35540	3867	0	1
2025.06.10	00:00:00	1.35540	1.35641	1.35192	1.35434	8992	0	1
2025.06.10	04:00:00	1.35434	1.35457	1.34561	1.34725	11802	0	1
2025.06.10	08:00:00	1.34725	1.35086	1.34719	1.35052	10439	0	1
2025.06.10	12:00:00	1.35052	1.35365	1.34980	1.35070	12926	0	1
2025.06.10	16:00:00	1.35070	1.35093	1.34902	1.35018	7631	0	1
2025.06.10	20:00:00	1.35018	1.35100	1.34895	1.35072	4284	0	1
2025.06.11	00:00:00	1.35072	1.35096	1.34746	1.34819	8592	0	1
2025.06.11	04:00:00	1.34818	1.34913	1.34643	1.34831	8324	0	1
2025.06.11	08:00:00	1.34831	1.35058	1.34800	1.34951	9580	0	1
2025.06.11	12:00:00	1.34951	1.35579	1.34884	1.35550	17585	0	1
2025.06.11	16:00:00	1.35550	1.35673	1.35359	1.35380	9066	0	1
2025.06.11	20:00:00	1.35379	1.35724	1.35364	1.35676	3745	0	1
2025.06.12	00:00:00	1.35673	1.35931	1.35622	1.35834	9935	0	1
2025.06.12	04:00:00	1.35834	1.35896	1.35226	1.35428	10735	0	1
2025.06.12	08:00:00	1.35428	1.35990	1.35379	1.35923	14270	0	1
2025.06.12	12:00:00	1.35923	1.36235	1.35797	1.35862	18328	0	1
2025.06.12	16:00:00	1.35862	1.36044	1.35821	1.36025	8173	0	1
2025.06.12	20:00:00	1.36025	1.36303	1.36009	1.36286	3708	0	1
2025.06.13	00:00:00	1.36282	1.36321	1.35402	1.35524	17128	0	1
2025.06.13	04:00:00	1.35524	1.35704	1.35214	1.35593	14181	0	1
2025.06.13	08:00:00	1.35592	1.35691	1.35231	1.35389	14207	0	1
2025.06.13	12:00:00	1.35390	1.36029	1.35163	1.35921	14013	0	1
2025.06.13	16:00:00	1.35920	1.36010	1.35585	1.35706	9808	0	1
2025.06.13	20:00:00	1.35705	1.35716	1.35589	1.35685	1968	0	1
2025.06.15	20:00:00	1.35479	1.35610	1.35355	1.35485	3995	0	1
2025.06.16	00:00:00	1.35485	1.35581	1.35345	1.35362	7394	0	1
2025.06.16	04:00:00	1.35362	1.35924	1.35360	1.35841	10907	0	1
2025.06.16	08:00:00	1.35840	1.35909	1.35756	1.35776	10196	0	1
2025.06.16	12:00:00	1.35775	1.36221	1.35737	1.35973	15801	0	1
2025.06.16	16:00:00	1.35973	1.36109	1.35736	1.35740	8995	0	1
2025.06.16	20:00:00	1.35739	1.35832	1.35590	1.35680	6098	0	1
2025.06.17	00:00:00	1.35680	1.35759	1.35577	1.35738	8373	0	1
2025.06.17	04:00:00	1.35738	1.35792	1.35536	1.35653	9672	0	1
2025.06.17	08:00:00	1.35654	1.35714	1.35415	1.35616	10152	0	1
2025.06.17	12:00:00	1.35615	1.35735	1.34958	1.35139	16713	0	1
2025.06.17	16:00:00	1.35139	1.35167	1.34229	1.34259	13394	0	1
2025.06.17	20:00:00	1.34258	1.34345	1.34150	1.34290	5064	0	1
2025.06.18	00:00:00	1.34287	1.34464	1.34268	1.34385	9125	0	1
2025.06.18	04:00:00	1.34385	1.34764	1.34358	1.34589	9681	0	1
2025.06.18	08:00:00	1.34590	1.34684	1.34378	1.34508	9795	0	1
2025.06.18	12:00:00	1.34509	1.34735	1.34351	1.34688	16318	0	1
2025.06.18	16:00:00	1.34690	1.34764	1.34007	1.34098	18508	0	1
2025.06.18	20:00:00	1.34086	1.34275	1.34077	1.34139	5727	0	1
2025.06.19	00:00:00	1.34139	1.34171	1.33870	1.34074	9108	0	1
2025.06.19	04:00:00	1.34074	1.34172	1.33826	1.34020	9142	0	1
2025.06.19	08:00:00	1.34020	1.34491	1.33975	1.34472	12384	0	1
2025.06.19	12:00:00	1.34472	1.34484	1.34171	1.34300	11983	0	1
2025.06.19	16:00:00	1.34296	1.34699	1.34218	1.34689	5149	0	1
2025.06.19	20:00:00	1.34683	1.34799	1.34431	1.34762	3969	0	1
2025.06.20	00:00:00	1.34763	1.34996	1.34755	1.34974	9028	0	1
2025.06.20	04:00:00	1.34974	1.35010	1.34623	1.34760	9389	0	1
2025.06.20	08:00:00	1.34760	1.35002	1.34709	1.34973	9604	0	1
2025.06.20	12:00:00	1.34973	1.35111	1.34534	1.34643	15952	0	1
2025.06.20	16:00:00	1.34643	1.34798	1.34455	1.34458	9073	0	1
2025.06.20	20:00:00	1.34458	1.34526	1.34406	1.34475	1415	0	1
2025.06.22	20:00:00	1.33961	1.34416	1.33961	1.34348	4219	0	1
2025.06.23	00:00:00	1.34348	1.34384	1.34031	1.34171	8183	0	1
2025.06.23	04:00:00	1.34171	1.34484	1.34052	1.34396	11190	0	1
2025.06.23	08:00:00	1.34396	1.34463	1.33702	1.33944	14132	0	1
2025.06.23	12:00:00	1.33944	1.35057	1.33739	1.34892	18019	0	1
2025.06.23	16:00:00	1.34892	1.35308	1.34701	1.35269	13820	0	1
2025.06.23	20:00:00	1.35270	1.35548	1.35029	1.35451	5334	0	1
2025.06.24	00:00:00	1.35450	1.35660	1.35354	1.35637	9449	0	1
2025.06.24	04:00:00	1.35637	1.35943	1.35578	1.35799	12145	0	1
2025.06.24	08:00:00	1.35792	1.36266	1.35786	1.36133	11051	0	1
2025.06.24	12:00:00	1.36133	1.36481	1.35907	1.36139	16419	0	1
2025.06.24	16:00:00	1.36139	1.36389	1.36102	1.36198	9175	0	1
2025.06.24	20:00:00	1.36201	1.36242	1.36059	1.36148	2886	0	1
2025.06.25	00:00:00	1.36148	1.36289	1.36112	1.36121	7328	0	1
2025.06.25	04:00:00	1.36120	1.36335	1.36060	1.36141	8026	0	1
2025.06.25	08:00:00	1.36142	1.36242	1.36016	1.36070	9869	0	1
2025.06.25	12:00:00	1.36071	1.36272	1.35906	1.36247	12363	0	1
2025.06.25	16:00:00	1.36247	1.36714	1.36246	1.36653	8865	0	1
2025.06.25	20:00:00	1.36653	1.36915	1.36475	1.36897	4376	0	1
2025.06.26	00:00:00	1.36895	1.37244	1.36767	1.37108	8888	0	1
2025.06.26	04:00:00	1.37108	1.37405	1.36965	1.37366	10853	0	1
2025.06.26	08:00:00	1.37366	1.37646	1.36995	1.37076	12764	0	1
2025.06.26	12:00:00	1.37068	1.37535	1.36995	1.37517	18725	0	1
2025.06.26	16:00:00	1.37517	1.37706	1.37282	1.37322	12457	0	1
2025.06.26	20:00:00	1.37324	1.37359	1.37161	1.37246	4091	0	1
2025.06.27	00:00:00	1.37246	1.37497	1.37239	1.37356	7929	0	1
2025.06.27	04:00:00	1.37358	1.37497	1.37200	1.37396	9575	0	1
2025.06.27	08:00:00	1.37396	1.37502	1.37211	1.37375	9978	0	1
2025.06.27	12:00:00	1.37375	1.37526	1.37033	1.37175	17778	0	1
2025.06.27	16:00:00	1.37174	1.37246	1.36827	1.37065	11417	0	1
2025.06.27	20:00:00	1.37065	1.37190	1.37061	1.37186	1551	0	1
2025.06.29	20:00:00	1.36979	1.37285	1.36977	1.37190	3455	0	1
2025.06.30	00:00:00	1.37190	1.37296	1.37074	1.37126	6404	0	1
2025.06.30	04:00:00	1.37126	1.37407	1.37019	1.37026	9462	0	1
2025.06.30	08:00:00	1.37011	1.37118	1.36903	1.37052	10808	0	1
2025.06.30	12:00:00	1.37055	1.37228	1.36738	1.37197	16472	0	1
2025.06.30	16:00:00	1.37197	1.37278	1.36984	1.37259	9798	0	1
2025.06.30	20:00:00	1.37257	1.37368	1.37167	1.37308	4519	0	1
2025.07.01	00:00:00	1.37309	1.37488	1.37240	1.37377	7689	0	1
2025.07.01	04:00:00	1.37377	1.37682	1.37320	1.37674	9160	0	1
2025.07.01	08:00:00	1.37658	1.37886	1.37541	1.37545	13677	0	1
2025.07.01	12:00:00	1.37545	1.37599	1.37034	1.37241	16938	0	1
2025.07.01	16:00:00	1.37244	1.37427	1.37118	1.37400	10428	0	1
2025.07.01	20:00:00	1.37400	1.37503	1.37391	1.37458	3107	0	1
2025.07.02	00:00:00	1.37457	1.37527	1.37319	1.37455	6276	0	1
2025.07.02	04:00:00	1.37455	1.37464	1.37057	1.37057	8294	0	1
2025.07.02	08:00:00	1.37056	1.37126	1.36549	1.36622	11127	0	1
2025.07.02	12:00:00	1.36622	1.36672	1.35625	1.36208	20852	0	1
2025.07.02	16:00:00	1.36209	1.36445	1.36133	1.36353	10035	0	1
2025.07.02	20:00:00	1.36353	1.36654	1.36270	1.36495	4330	0	1
2025.07.03	00:00:00	1.36493	1.36537	1.36248	1.36275	7326	0	1
2025.07.03	04:00:00	1.36275	1.36752	1.36233	1.36548	8544	0	1
2025.07.03	08:00:00	1.36548	1.36757	1.36458	1.36571	10649	0	1
2025.07.03	12:00:00	1.36571	1.36741	1.35855	1.36529	21686	0	1
2025.07.03	16:00:00	1.36529	1.36546	1.36356	1.36465	6380	0	1
2025.07.03	20:00:00	1.36465	1.36686	1.36435	1.36658	2890	0	1
2025.07.04	00:00:00	1.36657	1.36673	1.36452	1.36577	6785	0	1
2025.07.04	04:00:00	1.36577	1.36815	1.36568	1.36582	9546	0	1
2025.07.04	08:00:00	1.36582	1.36671	1.36414	1.36479	10740	0	1
2025.07.04	12:00:00	1.36479	1.36535	1.36347	1.36443	9801	0	1
2025.07.04	16:00:00	1.36443	1.36547	1.36418	1.36485	14745	0	1
2025.07.04	20:00:00	1.36483	1.36559	1.36421	1.36445	6196	0	1
2025.07.06	20:00:00	1.36383	1.36558	1.36383	1.36506	2589	0	1
2025.07.07	00:00:00	1.36506	1.36576	1.36252	1.36277	7979	0	1
2025.07.07	04:00:00	1.36276	1.36297	1.36026	1.36043	11080	0	1
2025.07.07	08:00:00	1.36042	1.36213	1.35751	1.36153	11587	0	1
2025.07.07	12:00:00	1.36154	1.36477	1.36114	1.36359	12216	0	1
2025.07.07	16:00:00	1.36361	1.36405	1.35889	1.36097	14122	0	1
2025.07.07	20:00:00	1.36097	1.36246	1.35977	1.36233	4615	0	1
2025.07.08	00:00:00	1.36233	1.36389	1.36175	1.36328	8040	0	1
2025.07.08	04:00:00	1.36328	1.36463	1.36236	1.36408	10401	0	1
2025.07.08	08:00:00	1.36409	1.36409	1.35728	1.35735	10983	0	1
2025.07.08	12:00:00	1.35734	1.35846	1.35254	1.35724	17817	0	1
2025.07.08	16:00:00	1.35724	1.35973	1.35633	1.35891	12284	0	1
2025.07.08	20:00:00	1.35889	1.35957	1.35759	1.35845	3316	0	1
2025.07.09	00:00:00	1.35844	1.35926	1.35641	1.35687	9195	0	1
2025.07.09	04:00:00	1.35687	1.36063	1.35663	1.35858	9793	0	1
2025.07.09	08:00:00	1.35858	1.36081	1.35738	1.35772	10113	0	1
2025.07.09	12:00:00	1.35772	1.36194	1.35764	1.35830	13144	0	1
2025.07.09	16:00:00	1.35830	1.36006	1.35789	1.35949	6619	0	1
2025.07.09	20:00:00	1.35949	1.35985	1.35782	1.35980	3377	0	1
2025.07.10	00:00:00	1.35979	1.36133	1.35949	1.36041	7890	0	1
2025.07.10	04:00:00	1.36041	1.36195	1.35996	1.36120	7515	0	1
2025.07.10	08:00:00	1.36120	1.36163	1.35719	1.35803	7577	0	1
2025.07.10	12:00:00	1.35803	1.35863	1.35330	1.35671	15358	0	1
2025.07.10	16:00:00	1.35671	1.35828	1.35599	1.35757	7714	0	1
2025.07.10	20:00:00	1.35757	1.35853	1.35657	1.35797	3462	0	1
2025.07.11	00:00:00	1.35798	1.35811	1.35450	1.35651	11992	0	1
2025.07.11	04:00:00	1.35651	1.35656	1.35323	1.35411	11047	0	1
2025.07.11	08:00:00	1.35411	1.35528	1.34978	1.35028	11650	0	1
2025.07.11	12:00:00	1.35028	1.35198	1.34810	1.35025	14493	0	1
2025.07.11	16:00:00	1.35025	1.35171	1.34959	1.34974	8304	0	1
2025.07.11	20:00:00	1.34974	1.34979	1.34842	1.34928	1164	0	1
2025.07.13	20:00:00	1.34907	1.34971	1.34779	1.34957	4364	0	1
2025.07.14	00:00:00	1.34957	1.35042	1.34716	1.34818	8437	0	1
2025.07.14	04:00:00	1.34818	1.34881	1.34513	1.34832	9398	0	1
2025.07.14	08:00:00	1.34832	1.34934	1.34716	1.34828	8612	0	1
2025.07.14	12:00:00	1.34825	1.34919	1.34307	1.34335	13246	0	1
2025.07.14	16:00:00	1.34335	1.34428	1.34244	1.34264	7381	0	1
2025.07.14	20:00:00	1.34264	1.34312	1.34213	1.34278	4498	0	1
2025.07.15	00:00:00	1.34278	1.34406	1.34263	1.34295	7018	0	1
2025.07.15	04:00:00	1.34295	1.34536	1.34277	1.34536	8061	0	1
2025.07.15	08:00:00	1.34535	1.34590	1.34408	1.34430	9128	0	1
2025.07.15	12:00:00	1.34430	1.34665	1.33798	1.33953	20144	0	7
2025.07.15	16:00:00	1.33953	1.33990	1.33785	1.33860	10662	0	7
2025.07.15	20:00:00	1.33857	1.33931	1.33770	1.33927	3240	0	7
2025.07.16	00:00:00	1.33927	1.34000	1.33822	1.33882	7419	0	7
2025.07.16	04:00:00	1.33882	1.34164	1.33864	1.33932	9614	0	7
2025.07.16	08:00:00	1.33932	1.34113	1.33835	1.34011	10443	0	7
2025.07.16	12:00:00	1.34006	1.34858	1.33646	1.34238	24106	0	7
2025.07.16	16:00:00	1.34236	1.34467	1.34045	1.34175	16226	0	7
2025.07.16	20:00:00	1.34175	1.34222	1.34085	1.34098	5096	0	7
2025.07.17	00:00:00	1.34098	1.34104	1.33838	1.33920	8031	0	7
2025.07.17	04:00:00	1.33920	1.34020	1.33738	1.33830	10689	0	7
2025.07.17	08:00:00	1.33829	1.34136	1.33803	1.33918	10294	0	7
2025.07.17	12:00:00	1.33919	1.34187	1.33795	1.34122	14853	0	7
2025.07.17	16:00:00	1.34123	1.34202	1.33964	1.34182	7743	0	7
2025.07.17	20:00:00	1.34183	1.34347	1.34054	1.34307	3729	0	7
2025.07.18	00:00:00	1.34307	1.34403	1.34268	1.34291	5664	0	7
2025.07.18	04:00:00	1.34291	1.34389	1.34101	1.34296	6583	0	7
2025.07.18	08:00:00	1.34296	1.34571	1.34296	1.34567	8561	0	7
2025.07.18	12:00:00	1.34567	1.34748	1.34337	1.34371	14047	0	7
2025.07.18	16:00:00	1.34371	1.34383	1.34085	1.34135	8726	0	7
2025.07.18	20:00:00	1.34132	1.34159	1.34054	1.34079	968	0	8
2025.07.20	20:00:00	1.34010	1.34245	1.34010	1.34143	3344	0	7
2025.07.21	00:00:00	1.34144	1.34196	1.34015	1.34156	4900	0	7
2025.07.21	04:00:00	1.34156	1.34472	1.34136	1.34447	7323	0	7
2025.07.21	08:00:00	1.34448	1.34795	1.34409	1.34780	9615	0	7
2025.07.21	12:00:00	1.34778	1.35102	1.34664	1.34953	12435	0	7
2025.07.21	16:00:00	1.34953	1.34996	1.34832	1.34836	7594	0	7
2025.07.21	20:00:00	1.34832	1.34922	1.34811	1.34888	3402	0	7
2025.07.22	00:00:00	1.34889	1.34893	1.34758	1.34783	5092	0	8
2025.07.22	04:00:00	1.34783	1.34817	1.34614	1.34665	7367	0	7
2025.07.22	08:00:00	1.34665	1.34991	1.34642	1.34857	9629	0	7
2025.07.22	12:00:00	1.34857	1.35194	1.34707	1.35190	15248	0	7
2025.07.22	16:00:00	1.35191	1.35324	1.35173	1.35308	9065	0	7
2025.07.22	20:00:00	1.35308	1.35343	1.35180	1.35205	3945	0	7
2025.07.23	00:00:00	1.35204	1.35345	1.35156	1.35271	9217	0	7
2025.07.23	04:00:00	1.35271	1.35485	1.35147	1.35429	8893	0	7
2025.07.23	08:00:00	1.35429	1.35482	1.35323	1.35393	9752	0	7
2025.07.23	12:00:00	1.35393	1.35762	1.35232	1.35655	13953	0	7
2025.07.23	16:00:00	1.35655	1.35834	1.35533	1.35814	12256	0	7
2025.07.23	20:00:00	1.35813	1.35868	1.35721	1.35780	3546	0	7
2025.07.24	00:00:00	1.35779	1.35883	1.35704	1.35777	7537	0	7
2025.07.24	04:00:00	1.35777	1.35814	1.35562	1.35599	8698	0	7
2025.07.24	08:00:00	1.35600	1.35658	1.35349	1.35512	10494	0	7
2025.07.24	12:00:00	1.35512	1.35624	1.35217	1.35234	17856	0	7
2025.07.24	16:00:00	1.35234	1.35276	1.35046	1.35070	10652	0	7
2025.07.24	20:00:00	1.35072	1.35109	1.35017	1.35077	3932	0	7
2025.07.25	00:00:00	1.35078	1.35117	1.34877	1.34938	6856	0	7
2025.07.25	04:00:00	1.34938	1.35042	1.34665	1.34679	10336	0	7
2025.07.25	08:00:00	1.34679	1.34765	1.34383	1.34505	11306	0	7
2025.07.25	12:00:00	1.34504	1.34541	1.34159	1.34266	15402	0	7
2025.07.25	16:00:00	1.34266	1.34378	1.34165	1.34376	7745	0	7
2025.07.25	20:00:00	1.34376	1.34378	1.34289	1.34295	1307	0	7
2025.07.27	20:00:00	1.34251	1.34457	1.34250	1.34374	2536	0	7
2025.07.28	00:00:00	1.34370	1.34526	1.34296	1.34423	8346	0	7
2025.07.28	04:00:00	1.34427	1.34447	1.34055	1.34087	10793	0	7
2025.07.28	08:00:00	1.34087	1.34293	1.34023	1.34266	12613	0	7
2025.07.28	12:00:00	1.34267	1.34396	1.33907	1.33908	15068	0	7
2025.07.28	16:00:00	1.33908	1.33915	1.33508	1.33543	7621	0	7
2025.07.28	20:00:00	1.33543	1.33615	1.33499	1.33594	4074	0	7
2025.07.29	00:00:00	1.33594	1.33596	1.33402	1.33404	8129	0	7
2025.07.29	04:00:00	1.33405	1.33535	1.33149	1.33326	11745	0	7
2025.07.29	08:00:00	1.33323	1.33614	1.33266	1.33399	12070	0	7
2025.07.29	12:00:00	1.33399	1.33434	1.33071	1.33381	16545	0	7
2025.07.29	16:00:00	1.33381	1.33636	1.33351	1.33560	10522	0	7
2025.07.29	20:00:00	1.33560	1.33595	1.33410	1.33532	3570	0	7
2025.07.30	00:00:00	1.33532	1.33687	1.33520	1.33591	6813	0	7
2025.07.30	04:00:00	1.33591	1.33682	1.33411	1.33608	9405	0	7
2025.07.30	08:00:00	1.33608	1.33854	1.33571	1.33726	11111	0	7
2025.07.30	12:00:00	1.33728	1.33791	1.32713	1.32725	18376	0	7
2025.07.30	16:00:00	1.32725	1.33129	1.32273	1.32454	18290	0	7
2025.07.30	20:00:00	1.32446	1.32587	1.32270	1.32556	5050	0	7
2025.07.31	00:00:00	1.32554	1.32625	1.32412	1.32591	8947	0	7
2025.07.31	04:00:00	1.32592	1.32815	1.32439	1.32588	10022	0	7
2025.07.31	08:00:00	1.32587	1.32608	1.32093	1.32389	11507	0	7
2025.07.31	12:00:00	1.32385	1.32400	1.31852	1.32193	18469	0	7
2025.07.31	16:00:00	1.32193	1.32369	1.31988	1.32058	11962	0	7
2025.07.31	20:00:00	1.32056	1.32114	1.31964	1.32074	5153	0	7
2025.08.01	00:00:00	1.32068	1.32130	1.31895	1.32001	8484	0	7
2025.08.01	04:00:00	1.32002	1.32128	1.31856	1.31942	9423	0	7
2025.08.01	08:00:00	1.31941	1.31944	1.31408	1.31578	9702	0	7
2025.08.01	12:00:00	1.31579	1.33101	1.31400	1.32574	30025	0	9
2025.08.01	16:00:00	1.32572	1.32768	1.32151	1.32608	13198	0	9
2025.08.01	20:00:00	1.32610	1.32916	1.32606	1.32824	2105	0	9
2025.08.03	20:00:00	1.32771	1.32916	1.32706	1.32905	3564	0	9
2025.08.04	00:00:00	1.32905	1.32925	1.32534	1.32826	9252	0	9
2025.08.04	04:00:00	1.32826	1.32908	1.32640	1.32763	9754	0	9
2025.08.04	08:00:00	1.32764	1.33135	1.32651	1.32943	12549	0	9
2025.08.04	12:00:00	1.32944	1.33303	1.32779	1.32869	18300	0	9
2025.08.04	16:00:00	1.32869	1.32923	1.32717	1.32758	9849	0	9
2025.08.04	20:00:00	1.32759	1.32994	1.32744	1.32971	4064	0	9
2025.08.05	00:00:00	1.32972	1.33022	1.32757	1.32764	7770	0	9
2025.08.05	04:00:00	1.32764	1.32950	1.32590	1.32723	8454	0	9
2025.08.05	08:00:00	1.32723	1.32945	1.32659	1.32800	11006	0	9
2025.08.05	12:00:00	1.32800	1.33085	1.32678	1.33069	19119	0	9
2025.08.05	16:00:00	1.33069	1.33157	1.32884	1.32954	11475	0	9
2025.08.05	20:00:00	1.32954	1.33010	1.32885	1.32979	3568	0	9
2025.08.06	00:00:00	1.32979	1.33096	1.32944	1.33088	6013	0	9
2025.08.06	04:00:00	1.33087	1.33136	1.32895	1.33025	7458	0	9
2025.08.06	08:00:00	1.33025	1.33295	1.32810	1.33173	11022	0	9
2025.08.06	12:00:00	1.33173	1.33582	1.33074	1.33577	15464	0	9
2025.08.06	16:00:00	1.33577	1.33679	1.33415	1.33567	10358	0	9
2025.08.06	20:00:00	1.33566	1.33600	1.33433	1.33568	4407	0	9
2025.08.07	00:00:00	1.33569	1.33606	1.33452	1.33592	5688	0	9
2025.08.07	04:00:00	1.33591	1.33793	1.33575	1.33737	7750	0	9
2025.08.07	08:00:00	1.33734	1.34315	1.33626	1.34124	12963	0	7
2025.08.07	12:00:00	1.34123	1.34362	1.33902	1.34309	18308	0	7
2025.08.07	16:00:00	1.34308	1.34435	1.34031	1.34428	11160	0	7
2025.08.07	20:00:00	1.34426	1.34520	1.34332	1.34506	5267	0	7
2025.08.08	00:00:00	1.34512	1.34522	1.34340	1.34386	6093	0	8
2025.08.08	04:00:00	1.34386	1.34486	1.34239	1.34415	7616	0	7
2025.08.08	08:00:00	1.34415	1.34529	1.34265	1.34400	10736	0	7
2025.08.08	12:00:00	1.34400	1.34538	1.34173	1.34418	14296	0	7
2025.08.08	16:00:00	1.34418	1.34582	1.34384	1.34496	9664	0	7
2025.08.08	20:00:00	1.34496	1.34533	1.34429	1.34452	1628	0	8
2025.08.10	20:00:00	1.34408	1.34501	1.34270	1.34429	1860	0	7
2025.08.11	00:00:00	1.34429	1.34658	1.34363	1.34651	4931	0	7
2025.08.11	04:00:00	1.34651	1.34762	1.34476	1.34531	5973	0	7
2025.08.11	08:00:00	1.34531	1.34686	1.34248	1.34297	8385	0	7
2025.08.11	12:00:00	1.34296	1.34322	1.33990	1.34141	12982	0	7
2025.08.11	16:00:00	1.34141	1.34368	1.34141	1.34270	9090	0	7
2025.08.11	20:00:00	1.34270	1.34350	1.34226	1.34334	3266	0	8
2025.08.12	00:00:00	1.34332	1.34390	1.34275	1.34322	5958	0	7
2025.08.12	04:00:00	1.34322	1.34596	1.34199	1.34585	9384	0	7
2025.08.12	08:00:00	1.34585	1.34721	1.34459	1.34568	9225	0	7
2025.08.12	12:00:00	1.34568	1.35233	1.34544	1.35061	23006	0	7
2025.08.12	16:00:00	1.35062	1.35208	1.34878	1.34951	10471	0	7
2025.08.12	20:00:00	1.34951	1.35056	1.34921	1.35041	4028	0	7
2025.08.13	00:00:00	1.35041	1.35077	1.34922	1.35025	5497	0	7
2025.08.13	04:00:00	1.35024	1.35469	1.34991	1.35449	7342	0	7
2025.08.13	08:00:00	1.35442	1.35781	1.35428	1.35762	10547	0	7
2025.08.13	12:00:00	1.35762	1.35847	1.35533	1.35708	13230	0	7
2025.08.13	16:00:00	1.35705	1.35787	1.35628	1.35731	7575	0	7
2025.08.13	20:00:00	1.35732	1.35852	1.35638	1.35850	3524	0	7
2025.08.14	00:00:00	1.35850	1.35915	1.35702	1.35733	6887	0	7
2025.08.14	04:00:00	1.35730	1.35908	1.35681	1.35728	9277	0	7
2025.08.14	08:00:00	1.35728	1.35945	1.35625	1.35735	10033	0	7
2025.08.14	12:00:00	1.35743	1.35820	1.35267	1.35295	17727	0	7
2025.08.14	16:00:00	1.35295	1.35390	1.35204	1.35365	8160	0	7
2025.08.14	20:00:00	1.35364	1.35382	1.35242	1.35295	3564	0	8
2025.08.15	00:00:00	1.35295	1.35507	1.35268	1.35470	5630	0	8
2025.08.15	04:00:00	1.35469	1.35597	1.35420	1.35547	6051	0	7
2025.08.15	08:00:00	1.35547	1.35636	1.35454	1.35592	7630	0	7
2025.08.15	12:00:00	1.35592	1.35746	1.35450	1.35621	15089	0	7
2025.08.15	16:00:00	1.35621	1.35635	1.35496	1.35547	6257	0	7
2025.08.15	20:00:00	1.35546	1.35580	1.35538	1.35550	1169	0	8
2025.08.17	20:00:00	1.35499	1.35631	1.35478	1.35555	1951	0	7
2025.08.18	00:00:00	1.35551	1.35618	1.35482	1.35556	4291	0	8
2025.08.18	04:00:00	1.35556	1.35648	1.35378	1.35385	6075	0	7
2025.08.18	08:00:00	1.35385	1.35538	1.35303	1.35377	8901	0	7
2025.08.18	12:00:00	1.35378	1.35458	1.35107	1.35188	11253	0	7
2025.08.18	16:00:00	1.35189	1.35210	1.35026	1.35057	7336	0	7
2025.08.18	20:00:00	1.35057	1.35135	1.34997	1.35073	3267	0	7
