<DATE>	<TIME>	<OPEN>	<HIGH>	<LOW>	<CLOSE>	<TICKVOL>	<VOL>	<SPREAD>
2024.01.22	10:00:00	1.26933	1.27109	1.26914	1.27046	2909	0	1
2024.01.22	11:00:00	1.27046	1.27086	1.26983	1.27076	2692	0	1
2024.01.22	12:00:00	1.27076	1.27146	1.27050	1.27141	2315	0	1
2024.01.22	13:00:00	1.27140	1.27306	1.27121	1.27256	3534	0	1
2024.01.22	14:00:00	1.27256	1.27315	1.27166	1.27265	4439	0	1
2024.01.22	15:00:00	1.27265	1.27268	1.27100	1.27219	4604	0	1
2024.01.22	16:00:00	1.27217	1.27315	1.27165	1.27201	4629	0	1
2024.01.22	17:00:00	1.27201	1.27267	1.27087	1.27258	3602	0	1
2024.01.22	18:00:00	1.27258	1.27328	1.27210	1.27210	2781	0	1
2024.01.22	19:00:00	1.27210	1.27214	1.27057	1.27126	2788	0	1
2024.01.22	20:00:00	1.27125	1.27128	1.26978	1.27048	2207	0	1
2024.01.22	21:00:00	1.27048	1.27092	1.26999	1.27085	2052	0	1
2024.01.22	22:00:00	1.27084	1.27110	1.27056	1.27084	1099	0	1
2024.01.22	23:00:00	1.27015	1.27100	1.27007	1.27082	304	0	24
2024.01.23	00:00:00	1.27065	1.27084	1.27035	1.27058	823	0	1
2024.01.23	01:00:00	1.27020	1.27149	1.27020	1.27139	1312	0	1
2024.01.23	02:00:00	1.27140	1.27212	1.27083	1.27203	1776	0	1
2024.01.23	03:00:00	1.27203	1.27278	1.27168	1.27192	3480	0	1
2024.01.23	04:00:00	1.27193	1.27285	1.27153	1.27246	3777	0	1
2024.01.23	05:00:00	1.27247	1.27311	1.27232	1.27281	1832	0	1
2024.01.23	06:00:00	1.27281	1.27386	1.27262	1.27370	2332	0	1
2024.01.23	07:00:00	1.27370	1.27465	1.27341	1.27458	4337	0	1
2024.01.23	08:00:00	1.27458	1.27471	1.27352	1.27422	3664	0	1
2024.01.23	09:00:00	1.27422	1.27441	1.27270	1.27312	4175	0	1
2024.01.23	10:00:00	1.27310	1.27318	1.27202	1.27281	3109	0	1
2024.01.23	11:00:00	1.27281	1.27285	1.27103	1.27123	2647	0	1
2024.01.23	12:00:00	1.27123	1.27147	1.26997	1.27065	3281	0	1
2024.01.23	13:00:00	1.27064	1.27135	1.27017	1.27102	3031	0	1
2024.01.23	14:00:00	1.27102	1.27182	1.27051	1.27080	3409	0	1
2024.01.23	15:00:00	1.27080	1.27080	1.26794	1.26808	4360	0	1
2024.01.23	16:00:00	1.26809	1.26915	1.26583	1.26655	4949	0	1
2024.01.23	17:00:00	1.26655	1.26745	1.26533	1.26574	4044	0	1
2024.01.23	18:00:00	1.26573	1.26600	1.26492	1.26578	2517	0	1
2024.01.23	19:00:00	1.26578	1.26691	1.26570	1.26658	2643	0	1
2024.01.23	20:00:00	1.26658	1.26823	1.26652	1.26803	2012	0	1
2024.01.23	21:00:00	1.26803	1.26875	1.26784	1.26857	1940	0	1
2024.01.23	22:00:00	1.26857	1.26917	1.26854	1.26870	1075	0	1
2024.01.23	23:00:00	1.26858	1.26888	1.26733	1.26813	3013	0	12
2024.01.24	00:00:00	1.26812	1.26937	1.26800	1.26913	968	0	1
2024.01.24	01:00:00	1.26870	1.26982	1.26870	1.26939	1841	0	1
2024.01.24	02:00:00	1.26939	1.26971	1.26882	1.26923	3087	0	1
2024.01.24	03:00:00	1.26923	1.26925	1.26855	1.26902	2112	0	1
2024.01.24	04:00:00	1.26902	1.27003	1.26897	1.26961	2052	0	1
2024.01.24	05:00:00	1.26961	1.27043	1.26957	1.27027	1514	0	1
2024.01.24	06:00:00	1.27026	1.27041	1.26961	1.27022	1682	0	1
2024.01.24	07:00:00	1.27021	1.27080	1.26998	1.27029	2407	0	1
2024.01.24	08:00:00	1.27029	1.27126	1.26996	1.27042	3459	0	1
2024.01.24	09:00:00	1.27042	1.27185	1.27037	1.27089	5044	0	1
2024.01.24	10:00:00	1.27089	1.27732	1.27089	1.27646	5484	0	1
2024.01.24	11:00:00	1.27645	1.27693	1.27495	1.27533	3755	0	1
2024.01.24	12:00:00	1.27533	1.27553	1.27382	1.27403	2714	0	1
2024.01.24	13:00:00	1.27403	1.27423	1.27280	1.27384	2781	0	1
2024.01.24	14:00:00	1.27383	1.27709	1.27377	1.27666	5301	0	1
2024.01.24	15:00:00	1.27665	1.27747	1.27353	1.27438	7587	0	1
2024.01.24	16:00:00	1.27439	1.27565	1.27336	1.27528	7778	0	1
2024.01.24	17:00:00	1.27528	1.27544	1.27397	1.27514	5023	0	1
2024.01.24	18:00:00	1.27514	1.27543	1.27414	1.27478	3304	0	1
2024.01.24	19:00:00	1.27478	1.27501	1.27262	1.27294	4110	0	1
2024.01.24	20:00:00	1.27294	1.27299	1.27133	1.27252	3044	0	1
2024.01.24	21:00:00	1.27251	1.27309	1.27151	1.27163	2914	0	1
2024.01.24	22:00:00	1.27163	1.27264	1.27143	1.27250	796	0	1
2024.01.24	23:00:00	1.27250	1.27261	1.27178	1.27248	810	0	9
2024.01.25	00:00:00	1.27249	1.27262	1.27173	1.27186	752	0	1
2024.01.25	01:00:00	1.27175	1.27196	1.27046	1.27060	2340	0	1
2024.01.25	02:00:00	1.27060	1.27138	1.27033	1.27115	2920	0	1
2024.01.25	03:00:00	1.27115	1.27142	1.27087	1.27116	2834	0	1
2024.01.25	04:00:00	1.27117	1.27171	1.27113	1.27127	1867	0	1
2024.01.25	05:00:00	1.27127	1.27168	1.27087	1.27097	1858	0	1
2024.01.25	06:00:00	1.27098	1.27112	1.27072	1.27102	1800	0	1
2024.01.25	07:00:00	1.27103	1.27249	1.27087	1.27237	2255	0	1
2024.01.25	08:00:00	1.27237	1.27338	1.27186	1.27317	3043	0	1
2024.01.25	09:00:00	1.27317	1.27367	1.27203	1.27273	3492	0	1
2024.01.25	10:00:00	1.27274	1.27353	1.27210	1.27261	3106	0	1
2024.01.25	11:00:00	1.27262	1.27425	1.27256	1.27353	2546	0	1
2024.01.25	12:00:00	1.27353	1.27355	1.27223	1.27327	2315	0	1
2024.01.25	13:00:00	1.27331	1.27356	1.27204	1.27247	2601	0	1
2024.01.25	14:00:00	1.27247	1.27403	1.26973	1.27357	10278	0	1
2024.01.25	15:00:00	1.27357	1.27358	1.27031	1.27232	9460	0	1
2024.01.25	16:00:00	1.27232	1.27270	1.26948	1.26994	8280	0	1
2024.01.25	17:00:00	1.26994	1.27027	1.26906	1.26962	4531	0	1
2024.01.25	18:00:00	1.26962	1.27069	1.26816	1.26902	4264	0	1
2024.01.25	19:00:00	1.26902	1.27040	1.26876	1.26955	4122	0	1
2024.01.25	20:00:00	1.26956	1.27023	1.26860	1.27008	3625	0	1
2024.01.25	21:00:00	1.27007	1.27064	1.26958	1.27059	2847	0	1
2024.01.25	22:00:00	1.27058	1.27116	1.27044	1.27074	1206	0	1
2024.01.25	23:00:00	1.27074	1.27087	1.26988	1.27076	655	0	1
2024.01.26	00:00:00	1.27076	1.27090	1.27038	1.27058	1210	0	1
2024.01.26	01:00:00	1.27060	1.27084	1.27007	1.27029	2367	0	1
2024.01.26	02:00:00	1.27029	1.27118	1.27017	1.27085	1018	0	1
2024.01.26	03:00:00	1.27086	1.27158	1.27071	1.27108	1221	0	1
2024.01.26	04:00:00	1.27108	1.27158	1.27096	1.27106	1338	0	1
2024.01.26	05:00:00	1.27106	1.27115	1.27026	1.27036	1196	0	1
2024.01.26	06:00:00	1.27036	1.27087	1.27020	1.27058	2102	0	1
2024.01.26	07:00:00	1.27058	1.27058	1.26941	1.26968	2032	0	1
2024.01.26	08:00:00	1.26968	1.26980	1.26755	1.26820	3718	0	1
2024.01.26	09:00:00	1.26820	1.27085	1.26809	1.27046	3506	0	1
2024.01.26	10:00:00	1.27046	1.27216	1.27023	1.27140	4126	0	1
2024.01.26	11:00:00	1.27140	1.27338	1.27140	1.27326	2941	0	1
2024.01.26	12:00:00	1.27326	1.27464	1.27326	1.27419	2958	0	1
2024.01.26	13:00:00	1.27419	1.27425	1.27280	1.27290	2718	0	1
2024.01.26	14:00:00	1.27291	1.27582	1.27236	1.27487	8066	0	1
2024.01.26	15:00:00	1.27487	1.27544	1.27319	1.27432	6523	0	1
2024.01.26	16:00:00	1.27432	1.27432	1.27201	1.27225	5580	0	1
2024.01.26	17:00:00	1.27224	1.27239	1.27134	1.27165	4453	0	1
2024.01.26	18:00:00	1.27164	1.27187	1.27061	1.27132	3333	0	1
2024.01.26	19:00:00	1.27132	1.27148	1.26987	1.27024	2692	0	1
2024.01.26	20:00:00	1.27023	1.27086	1.27005	1.27048	1789	0	1
2024.01.26	21:00:00	1.27048	1.27096	1.26998	1.27018	1922	0	1
2024.01.26	22:00:00	1.27017	1.27045	1.27001	1.27043	979	0	1
2024.01.28	23:00:00	1.26962	1.27041	1.26962	1.27019	180	0	1
2024.01.29	00:00:00	1.27019	1.27019	1.26907	1.26970	1478	0	1
2024.01.29	01:00:00	1.26922	1.26984	1.26913	1.26968	1973	0	1
2024.01.29	02:00:00	1.26968	1.27061	1.26966	1.27005	3445	0	1
2024.01.29	03:00:00	1.27006	1.27008	1.26950	1.26995	2092	0	1
2024.01.29	04:00:00	1.26996	1.27035	1.26967	1.27028	2074	0	1
2024.01.29	05:00:00	1.27028	1.27081	1.27028	1.27066	1868	0	1
2024.01.29	06:00:00	1.27066	1.27078	1.27007	1.27019	1357	0	1
2024.01.29	07:00:00	1.27019	1.27095	1.27009	1.27080	2122	0	1
2024.01.29	08:00:00	1.27072	1.27189	1.27069	1.27107	3715	0	1
2024.01.29	09:00:00	1.27107	1.27145	1.27012	1.27020	3703	0	1
2024.01.29	10:00:00	1.27022	1.27103	1.26983	1.27032	3202	0	1
2024.01.29	11:00:00	1.27031	1.27060	1.26954	1.27050	2560	0	1
2024.01.29	12:00:00	1.27051	1.27125	1.26920	1.26949	2445	0	1
2024.01.29	13:00:00	1.26947	1.27126	1.26938	1.26978	2092	0	1
2024.01.29	14:00:00	1.26979	1.26979	1.26833	1.26936	3530	0	1
2024.01.29	15:00:00	1.26936	1.26958	1.26717	1.26762	3636	0	1
2024.01.29	16:00:00	1.26762	1.26800	1.26619	1.26781	4163	0	1
2024.01.29	17:00:00	1.26779	1.26855	1.26737	1.26801	3834	0	1
2024.01.29	18:00:00	1.26801	1.26903	1.26787	1.26834	2733	0	1
2024.01.29	19:00:00	1.26833	1.26841	1.26770	1.26833	1758	0	1
2024.01.29	20:00:00	1.26833	1.26927	1.26820	1.26918	1833	0	1
2024.01.29	21:00:00	1.26924	1.27174	1.26924	1.27104	4632	0	1
2024.01.29	22:00:00	1.27104	1.27108	1.27056	1.27083	1152	0	1
2024.01.29	23:00:00	1.27083	1.27111	1.27047	1.27091	596	0	11
2024.01.30	00:00:00	1.27089	1.27132	1.27065	1.27124	940	0	1
2024.01.30	01:00:00	1.27117	1.27208	1.27115	1.27179	2424	0	1
2024.01.30	02:00:00	1.27178	1.27178	1.27054	1.27104	2728	0	1
2024.01.30	03:00:00	1.27103	1.27133	1.27063	1.27103	1856	0	1
2024.01.30	04:00:00	1.27103	1.27113	1.27071	1.27075	1382	0	1
2024.01.30	05:00:00	1.27076	1.27116	1.27036	1.27045	1628	0	1
2024.01.30	06:00:00	1.27049	1.27112	1.27039	1.27057	2424	0	1
2024.01.30	07:00:00	1.27058	1.27086	1.26921	1.26932	3272	0	1
2024.01.30	08:00:00	1.26931	1.26968	1.26836	1.26956	3443	0	1
2024.01.30	09:00:00	1.26960	1.26990	1.26826	1.26887	4437	0	1
2024.01.30	10:00:00	1.26885	1.26905	1.26715	1.26810	3075	0	1
2024.01.30	11:00:00	1.26808	1.26836	1.26726	1.26795	2765	0	1
2024.01.30	12:00:00	1.26794	1.26826	1.26731	1.26780	2394	0	1
2024.01.30	13:00:00	1.26780	1.26801	1.26656	1.26722	2305	0	1
2024.01.30	14:00:00	1.26722	1.26767	1.26623	1.26748	4258	0	1
2024.01.30	15:00:00	1.26749	1.26876	1.26723	1.26780	5387	0	1
2024.01.30	16:00:00	1.26766	1.26835	1.26401	1.26652	8705	0	1
2024.01.30	17:00:00	1.26652	1.26829	1.26594	1.26824	4684	0	1
2024.01.30	18:00:00	1.26824	1.26889	1.26784	1.26806	3326	0	1
2024.01.30	19:00:00	1.26797	1.26863	1.26735	1.26855	2637	0	1
2024.01.30	20:00:00	1.26855	1.26963	1.26843	1.26956	2715	0	1
2024.01.30	21:00:00	1.26956	1.26975	1.26893	1.26957	1838	0	1
2024.01.30	22:00:00	1.26959	1.27001	1.26944	1.26981	1572	0	1
2024.01.30	23:00:00	1.26981	1.27006	1.26814	1.26982	567	0	6
2024.01.31	00:00:00	1.26982	1.26993	1.26936	1.26947	1235	0	1
2024.01.31	01:00:00	1.26949	1.27009	1.26901	1.26931	2202	0	1
2024.01.31	02:00:00	1.26934	1.26948	1.26847	1.26847	2543	0	1
2024.01.31	03:00:00	1.26847	1.26847	1.26725	1.26747	3237	0	1
2024.01.31	04:00:00	1.26747	1.26774	1.26733	1.26764	1479	0	1
2024.01.31	05:00:00	1.26763	1.26825	1.26757	1.26807	1096	0	1
2024.01.31	06:00:00	1.26807	1.26814	1.26741	1.26773	1778	0	1
2024.01.31	07:00:00	1.26774	1.26784	1.26694	1.26698	2153	0	1
2024.01.31	08:00:00	1.26698	1.26790	1.26665	1.26748	3705	0	1
2024.01.31	09:00:00	1.26748	1.26972	1.26731	1.26914	3679	0	1
2024.01.31	10:00:00	1.26917	1.26965	1.26688	1.26699	4087	0	1
2024.01.31	11:00:00	1.26699	1.26743	1.26671	1.26706	3244	0	1
2024.01.31	12:00:00	1.26706	1.26860	1.26694	1.26843	2342	0	1
2024.01.31	13:00:00	1.26843	1.26880	1.26787	1.26844	2851	0	1
2024.01.31	14:00:00	1.26844	1.27124	1.26815	1.27053	7585	0	1
2024.01.31	15:00:00	1.27054	1.27443	1.27004	1.27388	8137	0	1
2024.01.31	16:00:00	1.27385	1.27505	1.27251	1.27328	10127	0	1
2024.01.31	17:00:00	1.27328	1.27381	1.27128	1.27312	6711	0	1
2024.01.31	18:00:00	1.27312	1.27317	1.27135	1.27183	3602	0	1
2024.01.31	19:00:00	1.27183	1.27197	1.27130	1.27144	3211	0	1
2024.01.31	20:00:00	1.27149	1.27392	1.26850	1.27114	19084	0	1
2024.01.31	21:00:00	1.27111	1.27130	1.26582	1.26736	13711	0	1
2024.01.31	22:00:00	1.26736	1.26890	1.26733	1.26866	2659	0	1
2024.01.31	23:00:00	1.26726	1.26871	1.26726	1.26858	879	0	1
2024.02.01	00:00:00	1.26862	1.26879	1.26770	1.26793	1593	0	2
2024.02.01	01:00:00	1.26751	1.26873	1.26751	1.26831	3152	0	1
2024.02.01	02:00:00	1.26830	1.26830	1.26740	1.26792	3627	0	1
2024.02.01	03:00:00	1.26792	1.26977	1.26785	1.26919	2406	0	1
2024.02.01	04:00:00	1.26918	1.26938	1.26826	1.26845	1486	0	1
2024.02.01	05:00:00	1.26845	1.26858	1.26786	1.26802	1403	0	1
2024.02.01	06:00:00	1.26802	1.26802	1.26675	1.26675	2569	0	1
2024.02.01	07:00:00	1.26676	1.26738	1.26605	1.26630	1770	0	1
2024.02.01	08:00:00	1.26627	1.26627	1.26423	1.26546	4325	0	1
2024.02.01	09:00:00	1.26544	1.26578	1.26460	1.26519	5000	0	1
2024.02.01	10:00:00	1.26518	1.26586	1.26425	1.26556	4074	0	1
2024.02.01	11:00:00	1.26556	1.26579	1.26299	1.26321	3994	0	1
2024.02.01	12:00:00	1.26321	1.26440	1.26253	1.26402	4130	0	1
2024.02.01	13:00:00	1.26402	1.26854	1.26345	1.26734	6341	0	1
2024.02.01	14:00:00	1.26734	1.26816	1.26587	1.26588	6889	0	1
2024.02.01	15:00:00	1.26588	1.26723	1.26530	1.26639	6362	0	1
2024.02.01	16:00:00	1.26639	1.26851	1.26397	1.26817	10175	0	1
2024.02.01	17:00:00	1.26815	1.27264	1.26793	1.27245	8914	0	1
2024.02.01	18:00:00	1.27246	1.27396	1.27235	1.27363	6892	0	1
2024.02.01	19:00:00	1.27363	1.27424	1.27281	1.27406	5382	0	1
2024.02.01	20:00:00	1.27406	1.27553	1.27406	1.27470	3627	0	1
2024.02.01	21:00:00	1.27470	1.27505	1.27426	1.27471	3234	0	1
2024.02.01	22:00:00	1.27470	1.27475	1.27419	1.27428	1694	0	1
2024.02.01	23:00:00	1.27428	1.27433	1.27400	1.27426	207	0	13
2024.02.02	00:00:00	1.27439	1.27490	1.27438	1.27458	861	0	1
2024.02.02	01:00:00	1.27458	1.27547	1.27428	1.27448	1528	0	1
2024.02.02	02:00:00	1.27448	1.27500	1.27421	1.27454	2308	0	1
2024.02.02	03:00:00	1.27454	1.27530	1.27452	1.27528	1421	0	1
2024.02.02	04:00:00	1.27528	1.27544	1.27428	1.27481	1762	0	1
2024.02.02	05:00:00	1.27481	1.27519	1.27432	1.27465	1219	0	1
2024.02.02	06:00:00	1.27465	1.27527	1.27447	1.27490	1940	0	1
2024.02.02	07:00:00	1.27490	1.27522	1.27433	1.27459	2260	0	1
2024.02.02	08:00:00	1.27459	1.27569	1.27430	1.27505	3303	0	1
2024.02.02	09:00:00	1.27505	1.27671	1.27422	1.27424	3473	0	1
2024.02.02	10:00:00	1.27424	1.27638	1.27424	1.27574	2795	0	1
2024.02.02	11:00:00	1.27574	1.27721	1.27562	1.27644	2440	0	1
2024.02.02	12:00:00	1.27644	1.27663	1.27535	1.27590	2174	0	1
2024.02.02	13:00:00	1.27590	1.27596	1.27513	1.27568	2144	0	1
2024.02.02	14:00:00	1.27568	1.27691	1.26685	1.26715	10103	0	1
2024.02.02	15:00:00	1.26714	1.26735	1.26516	1.26603	10397	0	1
2024.02.02	16:00:00	1.26579	1.26685	1.26331	1.26564	8695	0	1
2024.02.02	17:00:00	1.26565	1.26584	1.26214	1.26241	5765	0	1
2024.02.02	18:00:00	1.26241	1.26304	1.26139	1.26183	4565	0	1
2024.02.02	19:00:00	1.26183	1.26307	1.26156	1.26242	3841	0	1
2024.02.02	20:00:00	1.26242	1.26438	1.26239	1.26389	3222	0	1
2024.02.02	21:00:00	1.26389	1.26428	1.26354	1.26370	3047	0	1
2024.02.02	22:00:00	1.26373	1.26406	1.26338	1.26338	1522	0	1
2024.02.04	23:00:00	1.26220	1.26348	1.26151	1.26286	556	0	1
2024.02.05	00:00:00	1.26283	1.26316	1.26107	1.26215	2274	0	1
2024.02.05	01:00:00	1.26206	1.26261	1.26017	1.26090	5919	0	1
2024.02.05	02:00:00	1.26090	1.26128	1.25984	1.26114	3605	0	1
2024.02.05	03:00:00	1.26114	1.26135	1.26004	1.26023	3645	0	1
2024.02.05	04:00:00	1.26023	1.26136	1.25990	1.26116	3246	0	1
2024.02.05	05:00:00	1.26116	1.26116	1.26053	1.26083	2453	0	1
2024.02.05	06:00:00	1.26083	1.26127	1.26034	1.26115	3818	0	1
2024.02.05	07:00:00	1.26115	1.26163	1.26093	1.26118	2260	0	1
2024.02.05	08:00:00	1.26118	1.26235	1.26060	1.26164	4062	0	1
2024.02.05	09:00:00	1.26163	1.26293	1.26129	1.26192	4225	0	1
2024.02.05	10:00:00	1.26192	1.26272	1.26003	1.26011	3357	0	1
2024.02.05	11:00:00	1.26006	1.26033	1.25813	1.25948	3037	0	1
2024.02.05	12:00:00	1.25948	1.25955	1.25721	1.25740	3253	0	1
2024.02.05	13:00:00	1.25740	1.25761	1.25553	1.25553	3250	0	1
2024.02.05	14:00:00	1.25554	1.25586	1.25500	1.25523	4252	0	1
2024.02.05	15:00:00	1.25523	1.25618	1.25488	1.25526	4440	0	1
2024.02.05	16:00:00	1.25500	1.25500	1.25182	1.25198	8171	0	1
2024.02.05	17:00:00	1.25199	1.25313	1.25193	1.25295	4184	0	1
2024.02.05	18:00:00	1.25296	1.25404	1.25293	1.25359	2936	0	1
2024.02.05	19:00:00	1.25358	1.25444	1.25338	1.25389	1896	0	1
2024.02.05	20:00:00	1.25391	1.25420	1.25337	1.25344	2724	0	1
2024.02.05	21:00:00	1.25343	1.25381	1.25263	1.25372	2146	0	1
2024.02.05	22:00:00	1.25372	1.25378	1.25322	1.25340	1051	0	1
2024.02.05	23:00:00	1.25316	1.25386	1.25267	1.25374	794	0	2
2024.02.06	00:00:00	1.25373	1.25376	1.25325	1.25336	668	0	1
2024.02.06	01:00:00	1.25299	1.25411	1.25299	1.25395	1147	0	1
2024.02.06	02:00:00	1.25410	1.25479	1.25403	1.25465	2226	0	1
2024.02.06	03:00:00	1.25465	1.25493	1.25446	1.25459	1801	0	1
2024.02.06	04:00:00	1.25459	1.25486	1.25393	1.25416	3063	0	1
2024.02.06	05:00:00	1.25415	1.25525	1.25415	1.25520	2632	0	1
2024.02.06	06:00:00	1.25521	1.25565	1.25511	1.25522	3169	0	1
2024.02.06	07:00:00	1.25522	1.25539	1.25466	1.25515	2944	0	1
2024.02.06	08:00:00	1.25516	1.25650	1.25506	1.25547	4514	0	1
2024.02.06	09:00:00	1.25548	1.25644	1.25506	1.25520	4638	0	1
2024.02.06	10:00:00	1.25520	1.25590	1.25400	1.25422	3685	0	1
2024.02.06	11:00:00	1.25421	1.25483	1.25361	1.25384	2799	0	1
2024.02.06	12:00:00	1.25383	1.25618	1.25361	1.25541	3031	0	1
2024.02.06	13:00:00	1.25540	1.25645	1.25407	1.25638	3966	0	1
2024.02.06	14:00:00	1.25638	1.25716	1.25557	1.25637	5435	0	1
2024.02.06	15:00:00	1.25638	1.25798	1.25578	1.25735	5304	0	1
2024.02.06	16:00:00	1.25735	1.25843	1.25685	1.25767	7277	0	1
2024.02.06	17:00:00	1.25767	1.25946	1.25730	1.25879	5389	0	1
2024.02.06	18:00:00	1.25878	1.25995	1.25856	1.25949	4884	0	1
2024.02.06	19:00:00	1.25949	1.26004	1.25873	1.25993	3675	0	1
2024.02.06	20:00:00	1.25993	1.26001	1.25874	1.25939	2966	0	1
2024.02.06	21:00:00	1.25940	1.26031	1.25933	1.26008	2311	0	1
2024.02.06	22:00:00	1.26006	1.26007	1.25951	1.25977	1200	0	1
2024.02.06	23:00:00	1.25977	1.26009	1.25874	1.25997	988	0	1
2024.02.07	00:00:00	1.25969	1.26060	1.25964	1.26035	827	0	1
2024.02.07	01:00:00	1.25993	1.26038	1.25968	1.25991	675	0	1
2024.02.07	02:00:00	1.25991	1.26127	1.25991	1.26104	3000	0	1
2024.02.07	03:00:00	1.26103	1.26122	1.26053	1.26062	2129	0	1
2024.02.07	04:00:00	1.26062	1.26116	1.26011	1.26014	1610	0	1
2024.02.07	05:00:00	1.26014	1.26041	1.25980	1.26039	1773	0	1
2024.02.07	06:00:00	1.26039	1.26077	1.25987	1.26055	1971	0	1
2024.02.07	07:00:00	1.26054	1.26081	1.25992	1.26045	2257	0	1
2024.02.07	08:00:00	1.26043	1.26279	1.26043	1.26277	4032	0	1
2024.02.07	09:00:00	1.26277	1.26299	1.26178	1.26225	3831	0	1
2024.02.07	10:00:00	1.26226	1.26375	1.26161	1.26329	3021	0	1
2024.02.07	11:00:00	1.26329	1.26377	1.26258	1.26273	2063	0	1
2024.02.07	12:00:00	1.26273	1.26346	1.26223	1.26312	2118	0	1
2024.02.07	13:00:00	1.26312	1.26329	1.26219	1.26311	2244	0	1
2024.02.07	14:00:00	1.26314	1.26397	1.26204	1.26250	4074	0	1
2024.02.07	15:00:00	1.26251	1.26412	1.26229	1.26334	6608	0	1
2024.02.07	16:00:00	1.26334	1.26417	1.26197	1.26310	7752	0	1
2024.02.07	17:00:00	1.26310	1.26338	1.26196	1.26276	5112	0	1
2024.02.07	18:00:00	1.26276	1.26284	1.26164	1.26232	3684	0	1
2024.02.07	19:00:00	1.26230	1.26341	1.26200	1.26252	4213	0	1
2024.02.07	20:00:00	1.26252	1.26301	1.26219	1.26283	2203	0	1
2024.02.07	21:00:00	1.26283	1.26285	1.26221	1.26251	2050	0	1
2024.02.07	22:00:00	1.26251	1.26285	1.26248	1.26272	926	0	1
2024.02.07	23:00:00	1.26272	1.26294	1.26213	1.26270	436	0	1
2024.02.08	00:00:00	1.26270	1.26325	1.26243	1.26264	772	0	1
2024.02.08	01:00:00	1.26264	1.26324	1.26222	1.26319	1913	0	1
2024.02.08	02:00:00	1.26319	1.26360	1.26283	1.26329	2576	0	1
2024.02.08	03:00:00	1.26329	1.26385	1.26323	1.26336	2224	0	1
2024.02.08	04:00:00	1.26336	1.26352	1.26312	1.26322	1014	0	1
2024.02.08	05:00:00	1.26323	1.26377	1.26270	1.26283	1610	0	1
2024.02.08	06:00:00	1.26283	1.26336	1.26266	1.26301	1995	0	1
2024.02.08	07:00:00	1.26301	1.26353	1.26259	1.26328	1984	0	1
2024.02.08	08:00:00	1.26328	1.26363	1.26241	1.26276	3171	0	1
2024.02.08	09:00:00	1.26277	1.26341	1.26126	1.26223	4157	0	1
2024.02.08	10:00:00	1.26223	1.26344	1.26209	1.26302	2881	0	1
2024.02.08	11:00:00	1.26303	1.26343	1.26183	1.26203	2220	0	1
2024.02.08	12:00:00	1.26204	1.26207	1.26002	1.26059	3225	0	1
2024.02.08	13:00:00	1.26059	1.26073	1.25900	1.25976	3393	0	1
2024.02.08	14:00:00	1.25978	1.26034	1.25716	1.25808	5431	0	1
2024.02.08	15:00:00	1.25808	1.26109	1.25780	1.26079	4988	0	1
2024.02.08	16:00:00	1.26079	1.26114	1.25882	1.26044	5589	0	1
2024.02.08	17:00:00	1.26045	1.26194	1.26034	1.26194	4086	0	1
2024.02.08	18:00:00	1.26193	1.26224	1.26136	1.26172	3068	0	1
2024.02.08	19:00:00	1.26172	1.26295	1.26134	1.26190	3669	0	1
2024.02.08	20:00:00	1.26190	1.26223	1.26114	1.26153	2345	0	1
2024.02.08	21:00:00	1.26153	1.26204	1.26152	1.26183	2233	0	1
2024.02.08	22:00:00	1.26183	1.26194	1.26140	1.26172	614	0	1
2024.02.08	23:00:00	1.26169	1.26169	1.26079	1.26161	415	0	14
2024.02.09	00:00:00	1.26161	1.26206	1.26133	1.26203	686	0	3
2024.02.09	01:00:00	1.26199	1.26210	1.26128	1.26138	1575	0	1
2024.02.09	02:00:00	1.26138	1.26203	1.26138	1.26182	1708	0	1
2024.02.09	03:00:00	1.26182	1.26220	1.26163	1.26203	1418	0	1
2024.02.09	04:00:00	1.26203	1.26204	1.26138	1.26151	1443	0	2
2024.02.09	05:00:00	1.26152	1.26164	1.26112	1.26160	1618	0	1
2024.02.09	06:00:00	1.26160	1.26195	1.26131	1.26141	718	0	2
2024.02.09	07:00:00	1.26142	1.26229	1.26130	1.26197	956	0	1
2024.02.09	08:00:00	1.26197	1.26339	1.26196	1.26322	3017	0	1
2024.02.09	09:00:00	1.26321	1.26345	1.26175	1.26175	3916	0	1
2024.02.09	10:00:00	1.26174	1.26175	1.26066	1.26107	3778	0	1
2024.02.09	11:00:00	1.26107	1.26109	1.26034	1.26052	2795	0	1
2024.02.09	12:00:00	1.26054	1.26097	1.26011	1.26081	2527	0	1
2024.02.09	13:00:00	1.26081	1.26137	1.25989	1.26027	3088	0	1
2024.02.09	14:00:00	1.26027	1.26352	1.26004	1.26202	8766	0	1
2024.02.09	15:00:00	1.26202	1.26399	1.26157	1.26326	6767	0	1
2024.02.09	16:00:00	1.26326	1.26429	1.26291	1.26342	3881	0	1
2024.02.09	17:00:00	1.26342	1.26359	1.26250	1.26256	3535	0	1
2024.02.09	18:00:00	1.26255	1.26320	1.26212	1.26298	1863	0	1
2024.02.09	19:00:00	1.26298	1.26373	1.26285	1.26349	1619	0	1
2024.02.09	20:00:00	1.26348	1.26368	1.26272	1.26281	1631	0	1
2024.02.09	21:00:00	1.26281	1.26327	1.26250	1.26301	1654	0	2
2024.02.09	22:00:00	1.26301	1.26354	1.26290	1.26300	1130	0	1
